2026-07-25T00:25:52Z P2 start sleep=0.5s max=5 done_already=0
2026-07-25T00:25:52Z queue size after filters: 59422
2026-07-25T00:25:58Z hit TJ_MAX_DOWNLOADS=5
2026-07-25T00:59:43Z progress done=591 stats={'ok': 558, 'parking': 0, 'fail': 33, 'skip': 0, 'bytes': 89394378}
2026-07-25T01:00:12Z progress done=596 stats={'ok': 562, 'parking': 0, 'fail': 34, 'skip': 0, 'bytes': 89873049}
2026-07-25T01:00:23Z progress done=601 stats={'ok': 567, 'parking': 0, 'fail': 34, 'skip': 0, 'bytes': 90450323}
2026-07-25T01:00:37Z progress done=606 stats={'ok': 572, 'parking': 0, 'fail': 34, 'skip': 0, 'bytes': 91051205}
2026-07-25T01:00:50Z progress done=611 stats={'ok': 577, 'parking': 0, 'fail': 34, 'skip': 0, 'bytes': 91675232}
2026-07-25T01:01:13Z progress done=616 stats={'ok': 581, 'parking': 0, 'fail': 35, 'skip': 0, 'bytes': 92159894}
2026-07-25T01:01:29Z progress done=621 stats={'ok': 586, 'parking': 0, 'fail': 35, 'skip': 0, 'bytes': 92755191}
2026-07-25T01:01:40Z progress done=626 stats={'ok': 591, 'parking': 0, 'fail': 35, 'skip': 0, 'bytes': 93336259}
2026-07-25T01:02:09Z progress done=631 stats={'ok': 595, 'parking': 0, 'fail': 36, 'skip': 0, 'bytes': 93810551}
2026-07-25T01:02:17Z progress done=636 stats={'ok': 600, 'parking': 0, 'fail': 36, 'skip': 0, 'bytes': 94401337}
2026-07-25T01:02:32Z progress done=641 stats={'ok': 605, 'parking': 0, 'fail': 36, 'skip': 0, 'bytes': 94990488}
2026-07-25T01:03:17Z progress done=646 stats={'ok': 610, 'parking': 0, 'fail': 36, 'skip': 0, 'bytes': 95586950}
2026-07-25T01:03:29Z progress done=651 stats={'ok': 615, 'parking': 0, 'fail': 36, 'skip': 0, 'bytes': 96177977}
2026-07-25T01:03:37Z progress done=656 stats={'ok': 620, 'parking': 0, 'fail': 36, 'skip': 0, 'bytes': 96781172}
2026-07-25T01:03:44Z progress done=661 stats={'ok': 625, 'parking': 0, 'fail': 36, 'skip': 0, 'bytes': 97351856}
2026-07-25T01:04:17Z progress done=666 stats={'ok': 629, 'parking': 0, 'fail': 37, 'skip': 0, 'bytes': 97831157}
2026-07-25T01:04:32Z progress done=671 stats={'ok': 634, 'parking': 0, 'fail': 37, 'skip': 0, 'bytes': 98429183}
2026-07-25T01:04:42Z progress done=676 stats={'ok': 639, 'parking': 0, 'fail': 37, 'skip': 0, 'bytes': 99011371}
2026-07-25T01:05:07Z progress done=681 stats={'ok': 644, 'parking': 0, 'fail': 37, 'skip': 0, 'bytes': 99601432}
2026-07-25T01:05:21Z progress done=686 stats={'ok': 649, 'parking': 0, 'fail': 37, 'skip': 0, 'bytes': 100194517}
2026-07-25T01:05:40Z progress done=691 stats={'ok': 654, 'parking': 0, 'fail': 37, 'skip': 0, 'bytes': 100782708}
2026-07-25T01:05:50Z progress done=696 stats={'ok': 659, 'parking': 0, 'fail': 37, 'skip': 0, 'bytes': 101364270}
2026-07-25T01:06:19Z progress done=701 stats={'ok': 663, 'parking': 0, 'fail': 38, 'skip': 0, 'bytes': 101825895}
2026-07-25T01:06:35Z progress done=706 stats={'ok': 668, 'parking': 0, 'fail': 38, 'skip': 0, 'bytes': 102422108}
2026-07-25T01:06:45Z progress done=711 stats={'ok': 673, 'parking': 0, 'fail': 38, 'skip': 0, 'bytes': 103011607}
2026-07-25T01:06:54Z progress done=716 stats={'ok': 678, 'parking': 0, 'fail': 38, 'skip': 0, 'bytes': 103605527}
2026-07-25T01:07:23Z progress done=721 stats={'ok': 682, 'parking': 0, 'fail': 39, 'skip': 0, 'bytes': 104077584}
2026-07-25T01:07:38Z progress done=726 stats={'ok': 687, 'parking': 0, 'fail': 39, 'skip': 0, 'bytes': 104661727}
2026-07-25T01:07:56Z progress done=731 stats={'ok': 692, 'parking': 0, 'fail': 39, 'skip': 0, 'bytes': 105248718}
